player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-w,p-l,p-s
andej001,200105041macalester,7,True,3b,3,0,2,1,0,0,1,,,,1,,,,1,3,,,,,,,,,,,,,,,
andej001,200105042macalester,7,True,3b,4,0,0,0,0,0,,,,,,,,,2,0,,,,,,,,,,,,,,,
