player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-w,p-l,p-s
jorga001,200203271macalester,6,True,dh,3,1,2,1,0,0,,,,,,,,,0,0,,,,,,,,,,,,,,,
jorga001,200203232dana,2,True,ss,4,1,1,0,0,0,,,,,,,,,2,4,1,,,,,,,,,,,,,,
