player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-w,p-l,p-s
rath-001,200203250pacific-or,6,True,c,2,0,1,1,1,0,,,,1,,1,,,5,1,,,,,,,,,,,,,,,
rath-001,200203230pacific-or,5,True,c,4,1,2,2,0,0,1,,,,,,,,9,1,,,,,,,,,,,,,,,
