player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-bk,p-w,p-l,p-s
foskb001,200404031bethel-mn,4,True,c,4,1,1,0,0,0,,,,,,,,,6,1,,1,,,,,,,,,,,,,,
foskb001,200404032bethel-mn,4,True,c,4,1,4,2,0,0,2,,,,,,,,3,0,,,,,,,,,,,,,,,,
