player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-bk,p-w,p-l,p-s
nelsm001,200404031bethel-mn,3,True,ss,4,1,0,0,0,0,,,,,,,,,1,1,,,,,,,,,,,,,,,,
nelsm001,200404032bethel-mn,3,True,ss,4,1,1,0,0,0,,,,,,,,,1,5,1,,,,,,,,,,,,,,,
