player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-bk,p-w,p-l,p-s
vedda001,200404031bethel-mn,5,True,p,4,1,3,1,0,0,,1,,,,,,,0,2,,,7.0,6,0,0,1,6,27,28,,,,1,,
vedda001,200404032bethel-mn,5,True,dh,4,0,1,0,0,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,
