player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-w,p-l,p-s
brauk001,200205041macalester,6,True,2b,4,2,3,1,0,1,,,1,,,,,,3,1,,,,,,,,,,,,,,,
brauk001,200205042macalester,6,True,2b,3,0,0,0,1,0,,,,,,,,,5,5,1,,,,,,,,,,,,,,
