player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-bk,p-w,p-l,p-s
cursc001,200104101macalester,6,True,dh/p,2,2,2,1,1,0,,,,,,,,,0,0,,,2.0,0,0,0,0,1,7,7,,,,,,
cursc001,200104102macalester,6,True,dh,4,2,2,3,0,0,,,1,,,,,,0,0,,,,,,,,,,,,,,,,
