player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-bk,p-w,p-l,p-s
mame-001,200205012saint-marys-mn,4,True,p,2,0,0,0,0,0,,,,,,,,,0,1,,,4.0,3,0,0,2,3,15,17,1,,,4-2,,
mame-001,200205011saint-marys-mn,4,True,p,2,0,1,0,0,1,,,,1,,,,,0,1,,,4.0,3,0,0,0,3,12,13,,,,3-2,,
