player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-bk,p-w,p-l,p-s
pomrr001,200404181st-catherine,3,True,c,3,0,0,0,0,0,,,,,,,,,3,1,,2,,,,,,,,,,,,,,
pomrr001,200404182st-catherine,5,True,c,3,0,1,2,0,0,1,,,,,,,,1,3,,,,,,,,,,,,,,,,
