player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-w,p-l,p-s
poula001,200203111wis-river-falls,1,True,rf,3,0,0,0,0,0,,,,,,,,,1,0,,,,,,,,,,,,,,,
poula001,200203112macalester,1,True,rf,4,0,1,0,0,1,,,,,,,,,0,0,,,,,,,,,,,,,,,
