player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-bk,p-w,p-l,p-s
vondl001,200203112macalester,8,True,p,3,0,2,2,0,0,1,,,,,,,,0,2,,,6.0,6,1,1,0,6,24,27,,,,1-0,,
