player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-w,p-l,p-s
borac001,200104281macalester,2,True,rf,4,1,1,0,0,1,,,,1,,,,,0,0,,,,,,,,,,,,,,,
borac001,200104282macalester,2,True,cf,3,1,2,0,1,1,1,,,1,,,,,1,0,,,,,,,,,,,,,,,
