player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-w,p-l,p-s
prim-001,200104261st-benedict,7,True,dh,2,1,1,0,0,0,1,,,,,1,,,0,0,,,,,,,,,,,,,,,
prim-001,200104262st-benedict,6,True,2b,2,1,0,0,1,0,,,,,,,,1,4,2,2,,,,,,,,,,,,,,
