player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-w,p-l,p-s
5----001,200103061macalester,9,True,rf,1,0,0,0,1,1,,,,1,,,,,1,0,,,,,,,,,,,,,,,
5----001,200103062macalester,9,True,p/rf,2,0,0,0,0,2,,,,,,,,,1,2,1,,4.2,8,5,2,1,1,22,23,,,,,
