player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-bk,p-w,p-l,p-s
14---001,200103061macalester,5,True,c,2,0,1,2,1,0,,,,,,,,,5,1,,,,,,,,,,,,,,,,
14---001,200103062macalester,5,True,c,2,0,0,0,0,1,,,,,,1,,,2,1,,,,,,,,,,,,,,,,
