player-id,game-id,lineup-pos,start,pos,ab,r,h,rbi,bb,so,2b,3b,hr,sb,cs,sh,sf,hbp,po,a,e,pb,p-ip,p-h,p-r,p-er,p-bb,p-so,p-ab,p-bf,p-wp,p-hbp,p-bk,p-w,p-l,p-s
ruckb001,200403311macalester,2,True,2b,6,0,2,0,0,0,,,,,,,,,6,4,,,,,,,,,,,,,,,,
ruckb001,200404010macalester,2,True,2b,3,0,1,0,1,0,,,,,,,,,2,4,,,,,,,,,,,,,,,,
